Load,PV_rel
0.3798828,0.606929308
0.40039064,0.725075849
0.54003906,0.777909722
0.3696289,0.779230204
0.43017578,0.749784931
0.43945312,0.674093572
0.45019532,0.540924729
0.33007812,0.362435599
0.45019532,0.181427323
0.4296875,0.056956115
0.41015624,0.005510939
0.33007814,0
0.5,0
0.40039062,0
0.74951172,0
1.02001952,0
1.22021486,0
0.5493164,0
0.35058594,0
0.4501953,0
0.44970704,0.028115047
0.39013672,0.142222181
0.3203125,0.328892449
0.43945312,0.528962434
0.41015626,0.674843957
0.37011718,0.774250381
0.30957032,0.823117938
0.46044922,0.821578189
0.3696289,0.776311502
0.37988282,0.69287267
0.3203125,0.564478999
0.5,0.389288637
0.33984374,0.195367903
0.37011718,0.059168287
0.36328126,0.006358776
0.45996094,0
0.34667968,0
0.36035156,0
0.43945314,0
0.38671874,0
0.37402344,0
0.33984374,0
0.5,0
0.33984376,0
0.37988282,0.031535629
0.33984374,0.157156777
0.51367188,0.347656928
0.31640624,0.537470038
0.38964844,0.682303946
0.38085938,0.754262873
0.45996094,0.790135139
0.33984374,0.787006914
0.37988282,0.746773649
0.4296875,0.667033139
0.42317708,0.555152794
0.8873698,0.389381216
1.9127604,0.201853367
1.53694662,0.064318651
1.50976562,0.007211485
1.85009766,0
1.11686198,0
0.96321616,0
0.54003906,0
0.45670572,0
0.54003906,0
0.51302084,0
0.54003906,0
0.69970704,0
0.71044922,0.030799863
0.36328124,0.14422483
0.5366211,0.325603426
0.32958984,0.517721288
0.38085938,0.669333018
0.69970702,0.740117643
1.18017578,0.757961195
1.38639324,0.727029772
1.64339192,0.660289426
0.55680338,0.555493878
1.30631512,0.418032251
0.92643228,0.273032674
0.41015626,0.134006935
1.47070312,0.042879101
2.08935546,0.004901861
1.07666016,0
1.12353516,0
1.01676432,0
1.00651042,0
0.82682292,0
0.36686198,0
0.4329427,0
0.36035156,0
0.64990234,0
0.74951172,0.020177541
1.1904297,0.08620161
0.50976562,0.180316364
0.44042968,0.272340761
0.30957032,0.342345766
0.49023438,0.37864195
0.29980468,0.389697936
0.41015626,0.388455417
1.54003906,0.3693596
1.10009766,0.317056842
1.76318358,0.245638776
0.55664064,0.169387066
0.50976562,0.097048074
0.46679688,0.038313451
0.61328124,0.005247817
0.83007812,0
1.02001954,0
0.87646484,0
0.49316406,0
0.36035156,0
0.4404297,0
0.37304686,0
0.38671876,0
0.43945312,0
1.87402344,0.023520162
0.65625,0.107217242
0.41015626,0.24744652
0.45996092,0.394590053
0.60986328,0.507347469
1.7569987,0.558232293
1.95345052,0.589261169
0.5,0.584617558
0.4794922,0.563353422
0.640625,0.526993894
0.7327474,0.438935813
1.08007812,0.317548977
0.66666666,0.17236424
0.85009766,0.055957226
1.16357422,0.006100527
1.61946614,0
1.09684246,0
1.80029296,0
0.29003906,0
0.1796875,0
0.24023438,0
0.09960938,0
0.25976562,0
0.19042968,0
0.29003906,0.024051278
0.8203125,0.090630826
0.33984376,0.177699764
0.13964844,0.275683382
0.63037108,0.364082547
1.4301758,0.435442141
1.91992186,0.474973749
0.21972656,0.490946214
0.1201172,0.506665302
0.87011718,0.491779433
0.89990234,0.436601826
0.40966798,0.321783288
0.29980468,0.179449037
0.18066406,0.061965173
0.65332032,0.007269957
0.85644532,0
1.32324218,0
1.21679688,0
1.03027344,0
0.26627604,0
0.19368488,0
0.13964844,0
0.24023438,0
0.09960938,0.001018379
0.26660156,0.026224468
0.17382812,0.102271528
0.87988282,0.208173162
0.29980468,0.320102233
1.36035156,0.423557809
0.2998047,0.513447996
0.7001953,0.558563632
0.30957032,0.52811947
0.16992188,0.470286283
2.06054686,0.407755886
1,0.317388181
0.2998047,0.210765398
1.29980468,0.116061057
0.1796875,0.043629485
0.38085938,0.006275941
0.37988282,0
0.25976562,0
0.62011718,0
0.80957032,0
0.83007812,0
0.87988282,0
0.24023436,0
0.16992188,0
0.23046876,0.00096478
0.19921874,0.023159587
0.18066406,0.081070737
0.43945314,0.161274145
0.43017578,0.253205962
0.39990234,0.339008018
0.49023438,0.392368135
1.3203125,0.405597312
0.59960936,0.395506106
0.59960938,0.368677432
0.92089844,0.327518368
0.9296875,0.273325032
1.38964844,0.200713172
1.68066406,0.118604567
1.13964844,0.048906538
2.12011718,0.008492986
1.55957032,0
1.25,0
0.92041016,0
0.64990234,0
0.41992188,0
0.36035156,0
0.33984374,0
0.45996094,0
1.41992188,0.001432551
0.8203125,0.025576409
0.65917968,0.097788713
0.4404297,0.209937052
0.3798828,0.344981856
0.37988282,0.462792185
1.45996094,0.533976366
0.86035156,0.55889497
0.6899414,0.544759484
1.05029298,0.526267873
0.71972656,0.476976397
0.59960936,0.396504994
0.47021486,0.289896829
0.71044922,0.165079665
1.15917968,0.062691194
1.1303711,0.011158311
0.8696289,0
0.30078124,0
0.13964844,0
0.1796875,0
0.22070314,0
0.19921874,0
0.12011718,0
0.2607422,0
0.2392578,0.002119592
0.48046876,0.04018454
0.37988282,0.171097357
1.0595703,0.377058347
0.52050782,0.574886926
1.97949218,0.716046874
0.5,0.760655758
0.18066406,0.779673613
0.16015626,0.767297146
0.29980468,0.740132261
0.39941406,0.68372188
0.95996094,0.571817172
0.890625,0.415571576
0.9296875,0.226698883
0.95019532,0.082746919
1.18945312,0.013238923
1.31054688,0
0.77978516,0
0.8203125,0
0.24951172,0
0.24023436,0
0.1201172,0
0.1796875,0
0.24023436,0
0.2998047,0.002080611
0.39013672,0.040647439
0.27001952,0.162438702
0.20019532,0.353703856
0.21972656,0.553393776
0.13964844,0.708114241
0.24023438,0.783815344
0.18066406,0.814961164
0.11914062,0.801917147
0.72070312,0.74683212
0.90966798,0.673825579
0.63037108,0.566691171
0.1796875,0.412881887
0.16992188,0.228004746
0.70019532,0.082084242
1.77978516,0.013087871
0.8696289,0
1.55029296,0
0.22998048,0
0.12011718,0
0.16992188,0
0.24023438,0
0.20996094,0
0.09960936,0
0.27050782,0.002363224
1.30957032,0.044589392
0.33984374,0.162121982
0.3203125,0.334456986
0.29003906,0.51674189
0.12988282,0.667856613
0.18066406,0.76648829
2.9296875,0.811949881
0.46972656,0.802160778
0.33984376,0.763004362
0.16015624,0.692936014
0.25976562,0.603766975
0.60058594,0.446137553
0.859375,0.252567649
0.390625,0.088823083
0.9399414,0.015792178
1.6796875,0
0.80029298,0
1.4296875,0
0.37988282,0
0.18066406,0
0.11914062,0
0.24023438,0
0.18066406,0
0.2392578,0.002957684
0.20019532,0.049271985
0.33984376,0.196064688
0.22070312,0.406333079
0.1796875,0.596458037
0.35009766,0.724062343
1.15966796,0.791036574
0.75,0.807705825
0.56054688,0.795714295
0.4296875,0.746437437
1.04980468,0.678664095
0.22021484,0.592910766
1.39990236,0.448149947
0.40039062,0.251963444
0.1796875,0.088126297
0.3203125,0.016547435
0.31933594,0
0.28027344,0
0.28027342,0
0.2998047,0
0.24023438,0
0.18945312,0
0.25,0
0.140625,0
0.1796875,0.003293895
0.24023438,0.04675771
0.20947264,0.180852353
0.14990236,0.371644861
0.40039062,0.55375435
0.28027344,0.690207343
2.8696289,0.779849028
1.67041016,0.82503288
1.52978516,0.826791898
0.4296875,0.772228242
0.55029296,0.686723417
0.58984376,0.581625766
0.25,0.427256131
0.3798828,0.235684003
0.31054688,0.085421991
0.34960938,0.016747212
0.46972656,0
0.3203125,0
0.46972656,0
0.27050782,0
0.3798828,0
0.28955078,0
0.21044922,0
0.28955078,0
0.26025392,0.003712941
0.22949218,0.050689919
0.38085938,0.201059129
0.359375,0.417052854
0.62011718,0.607479915
0.47021484,0.748946839
0.51025392,0.828697094
0.94970702,0.862727508
0.4399414,0.856368732
1.35986328,0.809932615
0.34033204,0.74022484
0.54980468,0.621366896
1.09960938,0.455990001
2.95996094,0.251568761
0.73046876,0.089144676
1.34960936,0.017351418
1.01025392,0
1.66015624,0
0.97021484,0
0.20996094,0
0.25,0
0.24023438,0
0.21972656,0
0.12011718,0
0.37988282,0.004273292
0.55957032,0.051162564
0.28027344,0.182387229
0.12011718,0.35594039
0.25976562,0.512873027
0.1201172,0.632393647
0.25976562,0.695771882
0.31005858,0.719759815
0.83056642,0.707963189
0.68945312,0.658052891
1.20996094,0.574501989
0.37988282,0.470490933
0.68066406,0.332873383
0.61914062,0.1838344
0.61035156,0.071954055
0.96972656,0.014783545
0.78027344,0
0.71972656,0
0.72070312,0
0.19921876,0
0.22070312,0
0.20019532,0
0.15917968,0
0.24023438,0
0.16015624,0.004093005
1.41992188,0.047342426
0.9404297,0.159583344
0.6298828,0.313933489
1.29003906,0.465116428
0.1796875,0.588418206
0.18994142,0.664781986
0.22998046,0.682284456
1.10058594,0.654242498
0.33984374,0.590888627
0.23925782,0.510807033
0.44042968,0.394287949
0.4404297,0.271868116
0.1796875,0.15582655
0.46972656,0.063772917
1.12011718,0.013204814
0.7998047,0
0.87011718,0
0.20019532,0
0.2001953,0
0.1201172,0
0.29980468,0
0.16015626,0
0.1796875,0
0.28027342,0.003605742
0.77929688,0.031097093
0.140625,0.105336409
0.1796875,0.221777531
0.21972656,0.339641459
0.22070314,0.427183041
0.12011718,0.465189517
0.15917968,0.464351425
0.28027344,0.444895034
0.20996094,0.413617653
0.79003906,0.366270355
0.47021484,0.311804152
0.47021486,0.227268979
0.3095703,0.133982572
1.5703125,0.056371399
1.22998048,0.011986657
0.47998046,0
0.25976562,0
0.34960938,0
0.30078126,0
0.18945312,0
0.15039062,0
0.29003906,0
0.15966798,0
0.27001952,0.003742176
0.59960938,0.037821316
0.84082032,0.127492236
0.31933592,0.25572511
1.06054688,0.387763504
0.33984376,0.487549994
0.16015624,0.556083465
0.21972656,0.583477364
0.41992188,0.575968649
0.33984376,0.530877376
0.24023436,0.476411172
0.25976564,0.405236738
0.3798828,0.301854252
0.890625,0.18006786
0.27978516,0.076431997
1.32958984,0.016518199
0.40039062,0
0.22998048,0
0.41992188,0
0.21044922,0
0.1796875,0
0.21972656,0
0.28027344,0
0.1796875,0
0.2001953,0.003976062
0.37988282,0.043785409
0.18066406,0.137729621
1.20947266,0.270766904
0.54003906,0.400159462
0.6303711,0.485118554
0.51953124,0.532865407
0.29003906,0.559523539
0.29003906,0.558052006
0.6201172,0.541109889
0.97949218,0.506743264
0.19042968,0.437079343
0.25,0.331723444
0.25,0.209420554
0.2998047,0.087375914
0.7602539,0.018944766
0.83984376,0
0.7001953,0
0.36962892,0
0.22070312,0
0.3095703,0
0.25,0
0.2998047,0
0.140625,0
0.21972656,0.005325779
0.83984374,0.054787796
0.41015626,0.176812946
0.77978516,0.352704967
1.39013672,0.511445347
0.43945312,0.649525797
0.44042968,0.725377951
0.2998047,0.757478806
2.63037108,0.751241846
1.87988282,0.713298714
0.44970704,0.6367985
0.26074218,0.535457644
0.39941406,0.403292561
1.95019532,0.23816417
0.88964844,0.099318718
0.53027342,0.024587267
0.54003908,0
0.37011718,0
0.359375,0
0.3203125,0
0.1796875,0
0.20019532,0
0.29980468,0
0.22070312,0
0.16992188,0.005783806
0.75976562,0.050660683
1.5498047,0.151153703
0.18066406,0.27851925
0.1796875,0.40304893
0.28027344,0.497660691
0.2392578,0.549714945
0.18066406,0.552428996
0.1796875,0.505315584
0.3803711,0.435369051
0.39990234,0.357519121
0.4296875,0.269714416
1.35986328,0.179517253
1.05029298,0.101063117
1.29980468,0.045222833
0.85009766,0.009901174
1.02001952,0
0.38964844,0
0.22070314,0
0.20947264,0
0.33056642,0
0.15917968,0
0.22070312,0
0.2294922,0
0.33007812,0.003946827
1.16015624,0.032778149
0.49023438,0.090796496
0.4296875,0.17284663
0.22998048,0.257342822
0.14990234,0.335158644
0.28027344,0.386652546
0.21972656,0.40820904
0.22998046,0.436382558
0.18994142,0.424254594
0.33007812,0.392694601
0.37011718,0.348982282
0.13964844,0.286364177
0.34082032,0.185861411
0.31933594,0.082469179
0.97021484,0.019670788
1.09033202,0
0.73925782,0
0.22070312,0
0.25976562,0
0.24023438,0
0.25976562,0
0.16015626,0
0.3203125,0
0.23925782,0.005627882
0.61035156,0.05240021
1.20996094,0.171740544
0.50976562,0.33968044
0.15039062,0.492442109
0.22998046,0.599756804
0.27001954,0.651377394
0.4897461,0.659758309
0.79052734,0.646689929
0.51953124,0.616216532
1.21972658,0.544369675
0.140625,0.447823481
0.2392578,0.331158219
0.58007812,0.196532461
0.40039064,0.083541158
1.31005858,0.022643088
1.15966798,0
0.93066406,0
0.5493164,0
0.27001954,0
0.22998046,0
0.25048828,0
0.26953126,0
0.19042968,0
0.31933594,0.005964093
1.43066406,0.04536414
0.34960938,0.134474707
0.3203125,0.258789991
0.28027344,0.385419772
0.15917968,0.483208485
0.29052734,0.545027479
0.27001954,0.557364966
0.88964844,0.548652712
0.73046874,0.513223855
1.20019532,0.459030519
0.13964844,0.38157527
0.36035156,0.276487365
0.27929688,0.165815432
0.27001952,0.07322581
0.72998048,0.017945878
0.58007812,0
0.90039062,0
0.2998047,0
1.13964842,0
0.33984376,0
0.15039062,0
0.20996094,0
0.25976562,0
0.47021484,0.006110272
0.27001954,0.048662906
0.33984376,0.135317671
0.41992186,0.250384713
0.41992188,0.370655718
0.25048828,0.487535376
0.35986328,0.582629527
0.33984376,0.642085298
0.33007812,0.655943044
0.28027344,0.633129413
0.45996094,0.585655427
0.24023436,0.490025287
0.40966798,0.371981072
0.3100586,0.227712388
0.33007812,0.105896761
0.3798828,0.029679159
0.26953126,0.001149939
0.44042968,0
0.24023438,0
0.43945312,0
0.2607422,0
0.39941406,0
0.29980468,0
0.3203125,0
0.3701172,0.007211485
0.29980468,0.062267276
0.27050782,0.197930904
0.40966796,0.387539364
0.3100586,0.573035329
0.28027344,0.700444729
0.3798828,0.754984022
0.30957032,0.754798862
0.30029296,0.709317779
0.33984376,0.640755072
0.39013672,0.560551663
0.24023436,0.462972473
0.44970704,0.34131277
0.28955078,0.209927306
0.390625,0.096653391
0.33007812,0.024051278
0.33984376,0
0.36035156,0
0.29980468,0
0.38964844,0
0.27050782,0
0.31933594,0
0.36035156,0
0.3798828,0
0.24023438,0.006621898
0.43945312,0.046933125
0.27050782,0.124378628
0.33007812,0.237058084
0.33984376,0.375957134
0.36035156,0.492768576
0.21972656,0.560400612
0.41992188,0.605370068
0.29980468,0.615251752
0.3203125,0.60143786
0.39941406,0.551683485
0.31054688,0.442936238
0.30957032,0.302706961
0.41015624,0.164046669
0.3701172,0.06758331
0.31005858,0.016050427
0.44970704,0
0.25976562,0
0.47021484,0
0.27001954,0
0.44042968,0
0.2998047,0
0.40039062,0
0.33984374,0
0.33984376,0.004136858
0.39941406,0.036983225
0.28027344,0.109819224
0.4501953,0.21832284
0.27978516,0.338189417
0.35009766,0.435651664
0.33007812,0.496881071
0.43994142,0.52050843
0.25048828,0.550260679
0.44970702,0.568674329
0.35009766,0.552009951
0.4897461,0.497144193
0.41992186,0.389196056
1.04003908,0.246418396
1.60009764,0.109132184
1.25976564,0.02637552
1.12011718,0
1.16015626,0
0.33007812,0
1.16015624,0
0.34960938,0
0.25,0
0.13964844,0
0.3305664,0
1.15966798,0.008249354
0.52001952,0.055216588
1.3803711,0.140692176
0.45019532,0.258560977
0.33984374,0.378198542
0.4897461,0.457295864
0.1899414,0.488836367
0.3203125,0.491842777
1.12011718,0.480859879
0.36962892,0.44115773
0.47021484,0.395793591
0.28027344,0.326061453
0.24951172,0.231381475
0.25048828,0.149141309
0.3798828,0.07491661
1.34960938,0.021556493
0.85986328,0.001223029
1.5600586,0
0.80029296,0
0.44970704,0
0.29980468,0
0.140625,0
0.34960938,0
0.16992188,0
0.29003906,0.006446483
0.4296875,0.041680435
0.34082032,0.112859743
0.39941406,0.219428926
0.45996094,0.345561699
0.33984374,0.448218164
0.24023438,0.514018093
0.33984374,0.537353095
0.37988282,0.519358491
0.29052734,0.472863902
0.32958984,0.419932576
0.31054688,0.346628804
0.30957032,0.264997716
1.16015624,0.166760721
0.5703125,0.080768633
0.57958984,0.023261913
0.56982422,0.001364335
0.30078126,0
0.27929688,0
0.25048828,0
0.21972656,0
0.27001952,0
0.24023438,0
0.24023438,0
0.77929688,0.005866641
0.35009764,0.034688218
0.93017578,0.087819322
0.3701172,0.156727986
1.04980468,0.231152462
0.35009766,0.300192686
0.32958984,0.359702057
1.21044922,0.394687505
0.5,0.412365389
0.35009766,0.413042683
0.5,0.373959357
0.39941406,0.316944771
0.22070312,0.235888653
1.13964844,0.145111648
0.5,0.068543217
0.47021484,0.019602571
0.40966798,0.001252264
0.33984374,0
0.40039064,0
0.28027342,0
0.13964844,0
0.37988282,0
0.28027344,0
0.16015624,0
0.39941406,0.005813042
0.5703125,0.031443049
0.33007814,0.081455674
0.33007812,0.14702659
0.26953124,0.229671184
0.18066408,0.327347827
0.84960936,0.404213487
0.88964844,0.442034803
0.3203125,0.461232946
0.37988282,0.451326899
0.25976562,0.408111587
0.390625,0.335714124
2.2397461,0.243738452
0.89990234,0.144741328
1.03027344,0.067812323
1.69970702,0.021502895
0.93994142,0.00153975
1.58007812,0
0.52050782,0
0.39941406,0
0.47021484,0
0.39013672,0
0.43945312,0
0.390625,0
0.41992188,0.006709604
0.49023438,0.036583669
0.29980468,0.086922759
0.50976562,0.150208414
0.31054688,0.216787962
0.26953124,0.282202955
0.46972658,0.349372092
0.37011718,0.411566278
0.4296875,0.444451625
0.30078124,0.450751929
0.2998047,0.420502672
0.56982422,0.360452441
2.31005858,0.276287588
0.55957032,0.172870993
0.95019532,0.083131857
0.60009764,0.025415613
1.4301758,0.001505641
0.5595703,0
0.22070312,0
0.33984376,0
0.24023438,0
0.3095703,0
0.30957032,0
0.97070312,0
0.45996094,0.005730207
0.30957032,0.031886459
0.25,0.079399426
0.30029296,0.13759806
0.35986328,0.206881916
0.23046876,0.275152266
1.14941406,0.344587174
0.50976562,0.401747939
0.40039062,0.439262279
1.89013672,0.441211329
0.77001954,0.41379794
1.47949218,0.352159233
0.45019532,0.267078326
0.30029296,0.167993495
1.43994142,0.079867198
1.27978514,0.023539652
0.97998048,0.00118892
0.7001953,0
1.0498047,0
1.67041016,0
0.71972656,0
1.14013672,0
0.46972656,0
0.39013672,0
0.39013672,0.007913143
0.6899414,0.052366102
0.37988282,0.14674885
0.56005858,0.284663631
0.53027344,0.422958476
0.16015626,0.50970582
0.27929686,0.566135692
0.24023438,0.626726784
0.13964844,0.656444925
0.3203125,0.66046484
0.12011718,0.626244394
0.33984376,0.544291713
0.140625,0.42595514
0.26953124,0.270913082
0.18017578,0.124554042
0.22998048,0.036900389
0.21972656,0.001988031
0.1796875,0
0.28027344,0
0.1303711,0
0.31005858,0
0.1201172,0
0.2392578,0
0.22070314,0
0.21972656,0.010193532
0.1796875,0.062018772
0.25976562,0.15727372
0.140625,0.286237488
0.29980468,0.411147232
0.1201172,0.498328241
0.28027344,0.527559118
0.15917968,0.521166234
0.22070312,0.51931951
0.21972656,0.511479455
0.1796875,0.488217543
0.24023438,0.421443089
0.16015626,0.318221399
0.28027342,0.195596916
0.16015626,0.093622619
0.23925782,0.030254129
0.19042968,0.002402204
0.16992188,0
0.22998046,0
0.25976562,0
0.14013672,0
0.30957032,0
0.12011718,0
0.28027344,0
0.16015626,0.012030511
0.20996094,0.074609636
0.22949218,0.206360545
0.20019532,0.373667
0.16015624,0.539940459
0.29003906,0.660533057
0.11035156,0.73107405
0.27929688,0.759461964
0.16015626,0.752255352
0.2001953,0.722771097
0.21972656,0.663685646
0.20019532,0.558008153
0.12011718,0.424478735
0.33007814,0.261582005
0.1298828,0.121684066
0.22998048,0.03834756
0.21044922,0.003084372
0.19921874,0
0.12011718,0
0.31054688,0
0.16992188,0
0.1796875,0
0.22998046,0
0.21044922,0
0.13964844,0.011367834
0.21972656,0.068572452
0.24023438,0.190631711
0.12011718,0.354576055
0.20019532,0.532217348
0.25,0.66399262
0.1796875,0.742987619
0.11035156,0.757215684
0.31933594,0.747884607
0.140625,0.707753667
0.1899414,0.642319184
0.20947266,0.5527311
0.24023438,0.418149194
0.12011718,0.269753397
0.28027344,0.126819814
0.16992188,0.039331829
0.18945312,0.002943066
0.18066406,0
0.27929688,0
0.12011718,0
0.21044922,0
0.22998048,0
0.2001953,0
0.1201172,0
0.29980468,0.012449557
0.16015626,0.075174859
0.15917968,0.222903108
0.18066406,0.420249296
0.25976562,0.602587799
0.14990236,0.727146715
0.14990234,0.788415103
0.25976562,0.78297238
0.18066406,0.746763903
0.16015626,0.670015185
0.15917968,0.559888986
0.30078126,0.433907264
0.13964842,0.314698492
0.1796875,0.19068531
0.1904297,0.093140228
0.29003906,0.030585468
0.12011718,0.002714052
0.20019532,0
0.21972656,0
0.24023438,0
0.11914062,0
0.21044922,0
0.22998046,0
0.21972658,0
0.12011718,0.01109984
0.25976562,0.065955853
0.20019532,0.198354822
0.18066406,0.371601007
0.12939452,0.522881398
0.29052736,0.619612752
0.15917968,0.661663506
0.140625,0.669011424
0.1796875,0.662540579
0.25976562,0.627184811
0.20019532,0.567655951
0.12011718,0.486970151
0.28027344,0.372653494
0.1796875,0.232463198
0.20019532,0.111563624
0.16015624,0.039672914
0.28955078,0.003683704
0.1201172,0
0.1899414,0
0.20996094,0
0.27050782,0
0.12011718,0
0.1796875,0
0.22998046,0
0.2397461,0.010446908
0.12988282,0.059499625
0.2001953,0.169240887
0.25976564,0.324906641
0.16015624,0.48642929
0.13964844,0.598792024
0.26074218,0.640608893
0.21972656,0.639015545
0.13964844,0.625118818
0.24023438,0.574082943
0.20019532,0.500876624
0.1796875,0.409446686
0.24023436,0.298141311
0.20019532,0.18084748
0.16015626,0.08287848
0.27929686,0.023076752
0.1303711,0.001456915
0.27001954,0
0.16992186,0
0.1904297,0
0.2392578,0
0.22070314,0
0.12011718,0
0.25976562,0
0.20019532,0.007791327
0.19921874,0.048083064
0.16015626,0.128184149
0.29980468,0.235669385
0.1201172,0.341644108
0.26074218,0.431456333
0.1796875,0.500048277
0.20019532,0.53951654
0.1796875,0.560863511
0.25976562,0.564863936
0.11035156,0.536125194
0.30957032,0.460604377
0.140625,0.349055371
0.25976562,0.223024923
0.1796875,0.111042254
0.21972656,0.039302594
0.22070312,0.00350829
0.1796875,0
0.25976562,0
0.16015626,0
0.28027344,0
0.16015624,0
0.24951172,0
0.18994142,0
0.2001953,0.011708918
0.21972656,0.070531249
0.18066406,0.201770533
0.23925782,0.377794113
0.16015626,0.530945593
0.26074218,0.60971645
0.1796875,0.631112146
0.21972656,0.642976988
0.22998046,0.649715829
0.16015626,0.64223635
0.28955078,0.580699967
0.12011718,0.487696172
0.3203125,0.374597672
0.1201172,0.23476795
0.29980468,0.11170493
0.1796875,0.036354656
0.24023438,0.002894339
0.20019532,0
0.1796875,0
0.29003906,0
0.16015624,0
0.27050782,0
0.15917968,0
0.2607422,0
0.16943358,0.01150914
0.25048828,0.066384644
0.1796875,0.18071592
0.24023438,0.343841662
0.20019532,0.497456041
0.19921874,0.606963417
0.23046876,0.658647351
0.18945312,0.676793007
0.17041016,0.678800528
0.33984374,0.651533318
0.1303711,0.598075748
0.29003906,0.520615627
0.16992188,0.408978915
0.25,0.268169794
0.22949218,0.127998988
0.20019532,0.039356193
0.25976562,0.002830995
0.16015626,0
0.29980468,0
0.12011718,0
0.31054688,0
0.18945312,0
0.22070314,0
0.2392578,0
0.18066406,0.007908271
0.27929688,0.049335329
0.12011718,0.109560975
0.31054688,0.181958439
0.16992188,0.261586878
0.25976562,0.334608038
0.20019532,0.396826587
0.20996094,0.44448086
0.26953124,0.446566344
0.140625,0.426379059
0.31933594,0.386759744
0.1303711,0.331094875
0.31005858,0.263136373
0.16015626,0.177987249
0.27001952,0.092068251
0.20947266,0.029893555
0.22070314,0.002377841
0.2392578,0
0.18066406,0
0.27929688,0
0.18066406,0
0.25976562,0
0.16992188,0
0.28027344,0
0.14941406,0.009121554
0.29052734,0.041066484
0.1694336,0.084798294
0.25048828,0.147981624
0.20947266,0.238997388
0.20019532,0.353864652
0.28027342,0.476591459
0.14990236,0.55516254
0.29052734,0.599610626
0.13964844,0.604400416
0.28027344,0.569692708
0.27929686,0.50842432
0.1201172,0.401538415
0.33007812,0.26110936
0.20996094,0.124193468
0.17041016,0.041022631
0.32958984,0.003459564
0.140625,0
0.29980468,0
0.1899414,0
0.2397461,0
0.23046876,0
0.19921874,0
0.2607422,0
0.1796875,0.010588215
0.27001952,0.063680337
0.14990234,0.177875179
0.2998047,0.323751829
0.18066406,0.466251749
0.2392578,0.582717234
0.24023438,0.640004687
0.16992188,0.653784471
0.29003906,0.636954424
0.16015626,0.608288771
0.28027342,0.543726488
0.19921876,0.453763212
0.24023438,0.34793954
0.22070312,0.221436447
0.23925782,0.102057132
0.24023436,0.032977927
0.21972656,0.003021028
0.22070314,0
0.38964844,0
0.45996092,0
0.2998047,0
0.33007812,0
0.20019532,0
0.28027344,0
0.27929686,0.010758756
0.3203125,0.057457995
0.25976564,0.139142682
0.37011718,0.253615263
1.33007812,0.3940297
0.45996094,0.513462614
1.44042968,0.583584561
2.08984376,0.611426742
1.14941406,0.618487175
0.55029296,0.588890851
1.41992188,0.534039709
1.17041016,0.444100796
0.58007812,0.336035717
2.02978516,0.215043563
2.75976562,0.11092531
0.59684246,0.040569476
0.52327474,0.003644723
0.43017578,0
0.36035156,0
0.33984374,0
0.19921876,0
0.34082032,0
0.15917968,0
0.25048828,0
0.28955078,0.013097616
0.22070312,0.07595448
0.25976564,0.20410452
0.41015624,0.384016456
1.06933594,0.55848567
0.47070312,0.673923031
2,0.715257509
1.35986328,0.709917112
0.93994142,0.665157178
0.75976562,0.601588911
0.88037108,0.529459443
0.97021486,0.427626451
0.84960936,0.296737995
0.5600586,0.174245073
0.37988282,0.077616045
0.33984374,0.021595474
0.27001954,0.001344845
0.58007812,0
0.90039062,0
0.70996094,0
0.29003906,0
0.24951172,0
0.27001954,0
0.140625,0
0.29980468,0.00701658
0.6201172,0.046718729
0.76953124,0.116947874
0.30029296,0.213752318
1.1694336,0.31757334
0.34082032,0.408394199
0.13964844,0.473068552
0.3203125,0.514203253
0.54003906,0.538288639
0.38964844,0.526399434
0.22949218,0.481230199
0.21044922,0.426544728
0.27978516,0.35157939
0.37011718,0.241472682
0.3203125,0.126157136
0.31933594,0.042231042
0.34082032,0.004258674
0.27929686,0
0.2607422,0
0.19921874,0
0.28027344,0
0.28027344,0
0.16015626,0
0.29980468,0
0.28027344,0.010427417
0.32958984,0.061862848
0.22998046,0.169903564
0.3100586,0.318888949
0.18017578,0.469121726
0.18945312,0.599410848
0.51025392,0.68938387
0.55029296,0.699192465
0.99951172,0.635419547
1.92041016,0.555635185
0.93945312,0.479110607
1.99023438,0.395895916
0.390625,0.294788946
0.29980468,0.198101445
0.30957032,0.100629453
0.46972656,0.03133098
0.44042968,0.002567874
0.24023438,0
0.20019532,0
0.25976562,0
0.20996094,0
0.26953124,0
0.23046876,0
0.18945312,0
0.3203125,0.010476144
0.3203125,0.059587332
0.32958984,0.131585241
0.29052736,0.202520917
0.12011718,0.268067469
0.21972656,0.344051184
1.22998046,0.404920017
0.52978516,0.412779562
0.45996094,0.401377619
0.8203125,0.396290599
0.81933594,0.345132908
0.42089844,0.269836233
0.23925782,0.186718993
0.35009764,0.129129437
0.35009766,0.071564245
1.70996094,0.024582393
0.4399414,0.00235835
1.41064454,0
0.37988282,0
0.18945312,0
0.19042968,0
0.359375,0
0.22070312,0
0.28955078,0
0.29052736,0.005574283
0.52978514,0.04807332
0.4301758,0.138148667
0.1796875,0.2709277
0.25,0.413744342
0.33007812,0.545275984
0.16015624,0.629470072
0.34960938,0.679775054
0.37011718,0.675604087
0.40039064,0.629923226
0.3798828,0.559962075
0.33984376,0.476070089
0.28027344,0.361500055
0.39941406,0.236444133
0.44042968,0.118239121
0.4897461,0.040057851
0.58007812,0.003932209
0.47021484,0
0.31933594,0
0.27050782,0
